demand_GB,prices_GB,demand_DE,prices_DE,demand_NO,prices_NO_south,wind_300,wind1200,windGB,windDE,windNO,solarDE,wind0.3,wind1.2,const
30449,60.16646116,37809,9.62,14012,24.49,81.556894,380.693993,536.781499,2360.400128,300.480283,0.00E+00,0.271856313,0.317244994,1
29993,56.99753391,37489,6.3,13960,23.88,83.008126,397.023618,523.597984,2289.834868,323.644535,0.00E+00,0.276693753,0.330853015,1
29522,42.92203453,38494,7.81,14166,24.33,84.459357,413.353243,510.551576,2219.269607,346.808788,0.00E+00,0.28153119,0.344461036,1
28858,44.70358816,40796,16.2,14321,24.65,85.910589,429.682868,500.004764,2148.704347,368.745736,0.00E+00,0.28636863,0.358069057,1
28022,39.92826757,44877,23.61,14783,27.12,87.442225,446.012493,489.457952,2078.139087,389.593563,0.00E+00,0.291474083,0.371677078,1
27596,40.83689273,52660,40.09,16297,29.28,89.215952,462.342118,478.91114,2007.573826,410.441391,1.00E+02,0.297386507,0.385285098,1
29066,43.32294698,58573,52.47,17995,30.7,90.98968,478.671743,468.364328,1937.008566,431.289218,3.67E+03,0.303298933,0.398893119,1
33862,63.21208385,61082,58.63,18351,31.54,86.682442,444.078409,497.505805,1920.586113,451.771346,7.30E+03,0.288941473,0.370065341,1
39811,66.36868064,61781,61.14,17965,30.86,83.100601,409.485074,530.534101,1904.16366,472.253473,1.07E+04,0.277002003,0.341237562,1
41910,46.39420469,63323,50.43,17730,30.64,79.51876,374.891739,566.960946,1887.741208,492.331646,1.33E+04,0.265062533,0.312409783,1
42603,46.33786683,64178,44.19,17289,30.35,75.936919,341.698695,603.387792,1872.989067,510.537981,1.48E+04,0.253123063,0.284748913,1
42499,46.36534525,63513,38.81,16656,30.01,72.355078,313.395057,639.814637,1860.672227,528.744317,1.50E+04,0.241183593,0.261162548,1
42534,46.17147965,63018,33.18,16411,29.94,68.773237,285.09142,676.241482,1848.355388,546.950653,1.42E+04,0.229244123,0.237576183,1
42450,46.72615906,62195,37.21,16312,29.79,82.283016,342.072619,607.161315,1796.908914,470.37216,1.21E+04,0.27427672,0.285060516,1
41894,44.58426017,61130,37.42,16362,29.67,97.74675,410.39911,538.081148,1745.462441,386.562334,9.08E+03,0.3258225,0.341999258,1
41496,41.00855734,59351,41.46,16470,29.6,114.258702,480.050578,477.420785,1694.015968,296.647232,5.47E+03,0.38086234,0.400042148,1
41096,38.09995684,59203,40.88,16587,30.15,132.728955,562.356754,422.156651,1642.569494,211.642684,1.99E+03,0.44242985,0.468630628,1
42450,41.84807028,61734,38.59,17075,31.09,152.243081,643.330171,366.892518,1591.123021,136.321906,0.00E+00,0.507476937,0.536108476,1
43604,70.02974723,64716,52.71,17529,31.38,169.794559,712.973859,311.628384,1539.676548,85.290574,0.00E+00,0.565981863,0.594144883,1
46184,46.67009864,61065,87.12,17400,30.83,179.169366,761.417756,338.439063,1455.460713,90.825071,0.00E+00,0.59723122,0.634514797,1
46553,46.32555487,57132,51.2,16857,30.17,188.544172,813.667258,365.249741,1371.244879,96.359569,0.00E+00,0.628480573,0.678056048,1
43377,46.14321208,54043,41.36,16095,29.53,198.457067,866.515146,392.060419,1287.029044,101.894066,0.00E+00,0.661523557,0.722095955,1
39918,37.92551171,49035,35.34,15028,28.45,208.684129,916.908689,418.871098,1202.81321,107.428564,0.00E+00,0.695613763,0.764090574,1
35192,42.28169544,46066,26.01,14287,26.03,218.911191,952.140614,445.681776,1118.597375,113.655674,0.00E+00,0.72970397,0.793450512,1
31135,42.37920469,44506,26.17,14036,25.15,228.758835,987.372539,472.492454,1034.381541,120.297071,0.00E+00,0.76252945,0.822810449,1
30607,42.2811344,44162,23.36,13916,24.99,217.92256,953.18901,616.255551,1150.255314,125.566496,0.00E+00,0.726408533,0.794324175,1
29925,41.89889026,44682,23.33,13807,24.96,206.706867,919.00548,770.274642,1266.129087,130.835921,0.00E+00,0.68902289,0.7658379,1
29013,33.75286067,46097,31.47,13936,25.26,195.491175,871.232925,954.372622,1382.002859,136.105346,0.00E+00,0.65163725,0.726027438,1
28103,34.95807028,49456,30.82,14414,25.98,184.919192,819.95763,1171.050904,1497.876632,141.374772,0.00E+00,0.616397307,0.683298025,1
27501,40.49305179,55243,22.75,15631,28.13,174.638141,768.682335,1447.197875,1613.750405,146.644197,1.50E+02,0.582127137,0.640568613,1
28933,44.10604809,60352,32.3,17088,29.49,164.357089,721.62312,1723.344845,1729.624178,151.913622,3.41E+03,0.547856963,0.6013526,1
33595,46.30948212,63052,37.78,17346,29.87,154.478108,688.6405,1664.90365,1679.749235,156.183127,6.84E+03,0.514927027,0.573867083,1
39391,47.80683107,63902,35.27,17086,29.52,143.625111,655.65788,1606.462455,1629.874293,161.145822,1.01E+04,0.47875037,0.546381567,1
41313,45.18715783,65252,35.03,16730,29.33,132.772113,620.252581,1548.021259,1579.99935,166.108517,1.26E+04,0.44257371,0.516877151,1
42123,41.37658446,66300,33.49,16351,29.24,121.919116,581.273121,1489.580064,1530.124408,171.071211,1.40E+04,0.406397053,0.484394268,1
41769,43.81274969,65465,32.37,15983,29.1,112.440562,542.293662,1431.138868,1480.249465,176.033906,1.43E+04,0.374801873,0.451911385,1
41633,43.32185573,64313,23.77,15899,28.98,103.257256,503.314202,1372.697673,1430.374522,180.996601,1.34E+04,0.344190853,0.419428502,1
41639,51.63711467,63017,23.72,15789,28.75,98.035313,476.668962,1116.308017,1315.289644,149.847523,1.15E+04,0.326784377,0.397224135,1
41100,49.26633785,61974,28.64,15699,28.46,92.813369,453.610522,931.048907,1200.204766,127.930646,8.53E+03,0.309377897,0.378008768,1
40741,46.73704069,60360,35.29,15738,28.32,87.591425,430.552082,761.210391,1085.119888,106.594807,5.10E+03,0.291971417,0.358793402,1
40773,50.90628853,60270,36.98,15796,28.91,83.211393,407.493643,618.771693,970.035011,88.330743,1.85E+03,0.27737131,0.339578036,1
42280,45.97935882,62678,49.94,16132,29.41,78.938894,384.435203,483.286396,910.983378,70.653343,0.00E+00,0.263129647,0.320362669,1
43025,68.77845869,65526,59.72,16468,29.88,74.666394,361.376763,369.335438,872.621752,56.042091,0.00E+00,0.24888798,0.301147303,1
45153,61.97881011,61871,87.07,16401,29.51,72.926662,355.850791,378.074134,879.358692,60.398777,0.00E+00,0.243088873,0.296542326,1
45941,47.43738594,58032,50.55,16075,28.9,71.18693,350.324819,386.812831,886.095633,64.755462,0.00E+00,0.237289767,0.291937349,1
43559,44.74132552,54838,46.38,15299,27.69,69.447198,345.380874,395.551528,892.832574,69.112147,0.00E+00,0.23149066,0.287817395,1
39724,44.92165228,50216,37.9,14332,26.55,67.707466,340.859624,404.290225,899.569514,73.586041,0.00E+00,0.225691553,0.284049687,1
35443,41.31638718,46406,33.88,13703,25.85,65.967734,336.338374,413.028922,906.306455,79.031898,0.00E+00,0.219892447,0.280281978,1
31646,37.9924291,44662,36.1,13273,25.12,64.228002,331.817124,421.767619,913.043396,84.477754,0.00E+00,0.21409334,0.27651427,1
30781,37.31727497,43694,35.32,12986,25,59.362418,303.205801,396.166907,908.905045,94.399057,0.00E+00,0.197874727,0.252671501,1
30019,37.8332799,44470,31.75,12965,25.07,55.906167,274.594477,370.566195,904.766695,104.320359,0.00E+00,0.18635389,0.228828731,1
29016,40.28606658,46302,31.87,13172,25.25,52.449917,245.983154,344.965483,900.628344,115.189994,0.00E+00,0.174833057,0.204985962,1
28098,38.16626387,49555,35.5,13588,26.39,48.993666,224.914554,319.364771,896.489993,127.095556,0.00E+00,0.16331222,0.187428795,1
27535,46.21311961,55901,39.3,14868,28.23,45.537416,205.840338,296.988044,892.351643,139.001119,1.45E+02,0.151791387,0.171533615,1
28988,57.60789149,61024,47.12,16416,29.89,42.081165,186.766123,277.78751,888.213292,150.906682,3.74E+03,0.14027055,0.155638436,1
33586,58.53493218,63326,64.26,16742,30.26,39.805195,177.060967,226.860536,901.268932,156.223236,7.35E+03,0.132683983,0.147550806,1
39421,46.50694205,63991,71.44,16633,29.76,37.529225,167.355811,175.933563,914.324572,162.736449,1.07E+04,0.125097417,0.139463176,1
41392,46.65682491,65187,56.33,16351,29.47,35.253255,157.650655,143.888863,927.380212,169.249661,1.32E+04,0.11751085,0.131375546,1
42153,45.60434649,66410,45.09,16008,29.22,32.977285,147.945499,126.913205,943.307555,175.762874,1.47E+04,0.109924283,0.123287916,1
42083,46.57091862,65764,41.17,15683,28.9,30.701314,138.240343,109.937547,982.474474,182.276087,1.49E+04,0.102337713,0.115200286,1
42143,46.45224414,65345,39.8,15530,28.46,28.425344,128.535187,92.961889,1021.641394,188.7893,1.41E+04,0.094751147,0.107112656,1
41872,46.59599877,63862,39.95,15347,28.13,23.492999,101.652448,110.822302,1153.78902,175.974252,1.21E+04,0.078309997,0.084710373,1
41218,45.26694205,62206,40.46,15343,27.78,20.773327,85.384855,128.682715,1285.936646,163.159204,9.10E+03,0.069244423,0.071154046,1
40796,45.48288533,59853,43.68,15324,28.15,18.053654,71.943485,146.543127,1418.084272,151.329438,5.53E+03,0.060178847,0.059952904,1
40616,46.21360666,59769,46.17,15387,28.92,15.333981,58.502116,186.550621,1550.231898,142.786073,2.07E+03,0.05111327,0.048751763,1
41785,46.77366831,62236,49.18,15647,29.74,12.614308,45.060746,240.131859,1682.379524,134.242708,0.00E+00,0.042047693,0.037550622,1
42622,65.10918002,65621,54.04,15919,30.09,9.894635,31.619377,293.713097,1814.527149,125.699342,0.00E+00,0.032982117,0.026349481,1
44570,78.4217016,62292,100.62,15676,29.71,10.396938,32.25546,288.288562,1814.154182,119.777858,0.00E+00,0.03465646,0.02687955,1
45795,56.41409371,58392,70.91,15291,29,10.899241,32.891544,282.864027,1813.781215,113.856374,0.00E+00,0.036330803,0.02740962,1
43368,46.64536991,55264,49.46,14669,28.37,11.401543,33.527627,277.439492,1813.408248,108.195741,0.00E+00,0.038005143,0.027939689,1
39681,46.05771887,50571,48.81,13938,27.13,11.903846,34.163711,272.014957,1813.03528,103.261171,0.00E+00,0.039679487,0.028469759,1
35502,41.02490752,46712,42.73,13365,25.18,12.406149,34.799794,266.590421,1812.662313,98.326601,0.00E+00,0.04135383,0.028999828,1
31664,40.26053637,44791,40.14,13141,24.96,12.908451,35.435878,261.165886,1812.289346,93.39203,0.00E+00,0.04302817,0.029529898,1
30764,46.88039457,44133,34.47,13041,24.93,10.46985,28.067699,279.264735,1975.638054,94.780516,0.00E+00,0.0348995,0.023389749,1
30020,43.52034525,44882,30.74,13091,24.95,8.031249,22.89984,297.363583,2160.890314,96.169003,0.00E+00,0.02677083,0.0190832,1
28854,42.19482121,46423,26.28,13293,25.26,5.864216,20.44378,318.396575,2346.142574,97.557489,0.00E+00,0.019547387,0.017036483,1
27934,41.9297164,49941,28.66,13758,26.57,5.051349,17.987721,342.528373,2531.394834,98.945975,0.00E+00,0.01683783,0.014989768,1
27420,50.11166461,56220,31.91,14964,28.61,4.238482,15.531661,366.660171,2716.647094,100.334461,1.66E+02,0.014128273,0.012943051,1
28678,55.97410604,61342,45.64,16486,29.98,3.425615,13.075602,390.791969,2901.899354,101.722947,3.80E+03,0.011418717,0.010896335,1
33321,64.53760789,63656,47.82,16529,30.34,2.868401,9.840313,359.835036,2749.71363,111.759358,7.41E+03,0.009561337,0.008200261,1
39138,67.63871763,64150,49.1,16121,29.83,2.311188,6.605025,328.878104,2597.527906,123.351179,1.08E+04,0.00770396,0.005504188,1
41019,70.8323058,65773,43.23,15715,29.59,1.753975,3.369736,300.105878,2445.342182,134.943,1.33E+04,0.005846583,0.002808113,1
41541,49.53238594,67280,37.5,15239,29.28,1.196761,0.134448,276.888179,2293.156458,146.534821,1.47E+04,0.003989203,0.00011204,1
41349,56.56532059,66525,36.87,15284,29.04,0.639548,0,253.67048,2140.970734,160.539963,1.50E+04,0.002131827,0,1
41335,53.99940197,65745,37.04,15105,28.69,0.082334,0,230.45278,1988.78501,177.927695,1.41E+04,0.000274447,0,1
40859,46.68048089,64174,36.66,15110,28.39,0.855691,0,288.979589,2418.49476,176.618133,1.21E+04,0.002852303,0,1
40363,53.35832306,62690,35.52,15238,27.99,1.629047,0,361.121864,2848.20451,175.308571,9.16E+03,0.005430157,0,1
39715,46.18038841,60646,37.06,15082,27.69,2.402403,2.526091,439.157609,3314.892825,173.999009,5.59E+03,0.00800801,0.002105076,1
39626,45.75107275,60504,37.65,15208,28.36,3.175759,5.480164,518.716693,3852.030013,172.689446,2.13E+03,0.010585863,0.004566803,1
41002,45.44599877,62566,41.13,15381,29.2,3.949115,8.434237,616.261374,4389.1672,171.379884,0.00E+00,0.013163717,0.007028531,1
42012,76.84961159,65917,50.1,15685,29.45,4.722471,11.38831,713.806056,4972.565265,170.070322,0.00E+00,0.01574157,0.009490258,1
44247,77.21223798,62651,67.31,15575,29.24,4.905869,13.010453,670.917549,4380.830221,146.954212,0.00E+00,0.016352897,0.010842044,1
45179,46.48358816,58800,49.29,15278,28.69,5.089266,14.632597,628.029043,3835.356053,129.428209,0.00E+00,0.01696422,0.012193831,1
42619,52.46603576,55063,44.31,14699,27.47,5.272664,16.25474,585.140536,3289.881886,111.902206,0.00E+00,0.017575547,0.013545617,1
38992,49.95723181,49877,41.94,13955,26.02,5.456062,17.876883,542.25203,2821.526175,96.896836,0.00E+00,0.018186873,0.014897403,1
34916,45.72838471,46680,37.33,13517,25,5.639459,19.499027,501.710819,2385.146841,82.291834,0.00E+00,0.018798197,0.016249189,1
31186,43.87559186,44890,35.64,13224,24.71,5.822857,21.12117,467.400014,1948.767507,68.749465,0.00E+00,0.019409523,0.017600975,1
30255,43.12611591,44198,35.03,13124,24.64,6.546475,21.350187,479.983999,1879.332911,64.86932,0.00E+00,0.021821583,0.017791823,1
29489,46.62914303,44828,31.24,13181,24.84,7.624379,21.579204,492.567984,1826.923735,60.989175,0.00E+00,0.025414597,0.01798267,1
28419,43.64364982,46332,30.21,13418,25.42,8.702282,21.808221,505.151969,1774.847788,57.10903,0.00E+00,0.029007607,0.018173518,1
27532,41.89272503,49847,32.83,13896,26.53,9.780186,22.037238,519.394943,1722.77184,53.228885,0.00E+00,0.03260062,0.018364365,1
27148,47.57090012,55911,35.83,15038,27.84,10.858089,22.266255,535.124925,1670.695892,49.34874,1.85E+02,0.03619363,0.018555213,1
28448,56.95437731,61068,44.16,16556,29.29,11.935993,22.495272,550.854906,1618.619945,45.468595,3.38E+03,0.039786643,0.01874606,1
32825,43.06397041,63673,52.16,16820,29.53,12.552553,24.694348,486.46172,1519.587423,34.141008,6.56E+03,0.041841843,0.020578623,1
38653,42.98945129,64408,52.24,16348,29.2,13.169112,29.902879,430.019516,1420.554901,23.23057,9.53E+03,0.04389704,0.024919066,1
40856,44.54640567,65495,46.74,15960,28.78,13.785671,35.111409,373.577312,1321.522379,18.706711,1.18E+04,0.045952237,0.029259508,1
41533,43.04669544,66325,39.79,15609,28.48,14.402231,40.31994,317.135107,1222.489858,15.069898,1.30E+04,0.048007437,0.03359995,1
41276,44.49340937,65374,38.43,15456,28.18,15.01879,45.528471,272.184677,1123.457336,11.433085,1.33E+04,0.050062633,0.037940393,1
41094,43.53755857,63913,40.29,15375,27.89,15.63535,50.737002,229.853024,1024.424814,7.796273,1.25E+04,0.052117833,0.042280835,1
40555,42.56377312,61760,37.7,15070,27.5,14.847744,46.0654,250.838704,1195.567992,10.350914,1.08E+04,0.04949248,0.038387833,1
39541,42.92100493,60159,37.73,14852,27.37,14.060139,41.393799,271.824385,1366.711169,12.905555,8.11E+03,0.04686713,0.034494833,1
38880,43.10710234,58632,38.91,14550,27.3,13.272534,36.722197,292.810065,1537.854347,15.460196,4.96E+03,0.04424178,0.030601831,1
38466,44.16898274,58507,39.95,14622,27.87,12.484929,32.050596,316.174327,1708.997525,18.014836,1.90E+03,0.04161643,0.02670883,1
39434,43.67335388,59969,43.54,14979,28.47,11.697323,27.378994,344.155235,1880.85427,20.569477,0.00E+00,0.038991077,0.022815828,1
40405,51.59984587,62970,51.07,15548,28.59,10.909718,23.569131,372.136142,2109.045174,25.572355,0.00E+00,0.036365727,0.019640943,1
42386,44.85494451,59444,63.82,15359,28.05,9.419742,22.755765,335.415621,1873.222005,30.08339,0.00E+00,0.03139914,0.018963138,1
43335,59.38347719,55698,52.53,14959,27.62,7.929766,21.9424,300.686326,1695.16013,34.594425,0.00E+00,0.026432553,0.018285333,1
40735,58.52034525,52478,42.66,14495,27.11,6.439789,21.129034,273.145936,1517.098255,39.105461,0.00E+00,0.021465963,0.017607528,1
37410,58.14426634,48328,44.26,13962,26.58,5.649938,20.315669,245.605545,1339.03638,43.616496,0.00E+00,0.018833127,0.016929724,1
34046,52.54007398,44858,41.08,13720,25.74,5.153279,19.502303,218.065155,1160.974505,49.570041,0.00E+00,0.017177597,0.016251919,1
30888,53.97657213,42879,36.52,13276,24.96,4.65662,18.688937,190.524765,982.91263,55.584755,0.00E+00,0.015522067,0.015574114,1
29889,50.18495684,41788,32.53,13064,24.66,4.186641,17.166209,171.656178,925.832034,61.03649,0.00E+00,0.01395547,0.014305174,1
28667,47.07151665,41835,26.24,13079,24.61,3.716663,15.64348,153.149197,898.026524,66.488225,0.00E+00,0.012388877,0.013036233,1
27129,41.95770037,42356,21.08,13237,24.72,3.246684,14.120752,146.859668,870.221015,71.939959,0.00E+00,0.01082228,0.011767293,1
26060,41.60295931,42740,27.13,13457,24.71,2.776705,12.598023,140.57014,842.415505,78.489618,0.00E+00,0.009255683,0.010498353,1
25465,39.69577065,42851,29.95,13634,24.6,2.306726,11.075294,134.280611,814.609996,85.304286,2.25E+02,0.007689087,0.009229412,1
25755,42.16399507,46846,32.75,13978,25.27,1.836747,9.552566,127.991082,786.804486,92.118955,2.92E+03,0.00612249,0.007960472,1
27195,42.33437731,51199,34.51,14752,25.69,1.772197,8.88531,125.420128,781.175003,91.152391,5.69E+03,0.005907323,0.007404425,1
30317,47.9161529,54136,36.2,14984,26.03,1.707646,8.218055,122.849175,775.545519,90.185827,8.30E+03,0.005692153,0.006848379,1
33992,55.72133169,55613,39.18,15076,26.14,1.643095,7.550799,120.278221,769.916036,89.219263,1.03E+04,0.005476983,0.006292333,1
35952,55.85080148,56369,29.29,14759,25.79,1.578544,6.883544,117.707267,764.286552,88.252699,1.14E+04,0.005261813,0.005736287,1
36193,52.36128237,54953,27.05,14435,25.35,1.513993,6.216288,115.136314,758.657069,87.286135,1.16E+04,0.005046643,0.00518024,1
35760,40.41350801,52157,25,14130,24.81,1.449442,5.549032,112.56536,753.027585,86.319571,1.09E+04,0.004831473,0.004624193,1
34950,40.14199137,50268,21.19,13893,24.55,1.369328,4.543297,123.98152,814.261155,94.741081,9.39E+03,0.004564427,0.003786081,1
33809,39.77173243,49087,19.12,13722,24.45,1.289214,3.537562,135.39768,875.494725,103.16259,7.04E+03,0.00429738,0.002947968,1
32664,39.72504932,48367,22.14,13708,24.67,1.2091,2.531827,146.813841,936.728295,112.000918,4.28E+03,0.004030333,0.002109856,1
32396,40.23075216,48811,24.95,14059,25.46,1.128986,1.526091,168.030002,1115.885594,122.106729,1.65E+03,0.003763287,0.001271743,1
33239,42.71829223,50908,27.12,14419,26.72,1.048872,0.520356,202.278482,1299.586303,132.21254,0.00E+00,0.00349624,0.00043363,1
35268,42.22262022,53625,31.62,14825,26.96,0.968758,0,236.526963,1483.287012,142.318351,0.00E+00,0.003229193,0,1
38137,72.41792848,50267,48.32,14589,26,0.72074,0,245.397901,1338.107082,140.516642,0.00E+00,0.002402467,0,1
38981,42.47631319,47267,38.66,14227,25.46,0.472723,0,254.268839,1192.927151,138.714933,0.00E+00,0.001575743,0,1
36795,43.27620838,45635,32.95,13870,24.95,0.224706,0,263.139778,1047.74722,136.913224,0.00E+00,0.00074902,0,1
34366,46.82502466,42077,33.87,13449,24.29,0,0,272.010716,926.855763,135.111515,0.00E+00,0,0,1
31944,49.0162762,38750,30.9,12970,24.12,0,0,280.881654,878.462453,133.309806,0.00E+00,0,0,1
29283,47.70951295,36702,17.22,12684,22.88,0,0,289.752593,830.069143,131.508097,0.00E+00,0,0,1
28260,46.94204686,35949,13.9,12545,22.51,0,0,288.310039,859.943623,116.756388,0.00E+00,0,0,1
26992,39.50493835,35902,14.47,12465,20.95,0,0.061824,286.867484,889.818104,103.253899,0.00E+00,0,0.00005152,1
25750,37.77866831,36236,15.46,12590,20.03,0,1.048973,285.42493,919.692584,90.960808,0.00E+00,0,0.000874144,1
24741,37.31115906,35810,15.73,12828,21.03,0.099501,2.036121,283.982376,970.701194,78.667717,0.00E+00,0.00033167,0.001696768,1
24474,37.61655364,36299,14.99,12890,23.61,0.254212,3.023269,282.539822,1060.324635,67.699701,2.48E+02,0.000847373,0.002519391,1
25094,37.88324908,39888,17.91,13457,25.13,0.408924,4.010418,281.097268,1149.948076,57.865228,3.94E+03,0.00136308,0.003342015,1
26267,38.36249692,44287,24.85,13841,25.65,1.277651,6.990722,296.711021,1125.334553,54.133007,7.53E+03,0.004258837,0.005825602,1
